_id,keyword,good_url,image_url,price,describe,shop,shop_url
ObjectId(5d5bcec5169344ce32384bb2),手机,detail.tmall.com/item.htm?id=591118279626&skuId=4080425404190&user_id=1695308781&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,2999.00,"[""Meizu/魅族 16s"",""骁龙855 4800万OIS光学防抖""]","[""\n魅族官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1695308781&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bb3),iPhone,detail.tmall.com/item.htm?id=597043321959&skuId=4611686615470709863&user_id=2200692104853&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,4629.00,"[""\nApple/苹果 "","" XR 全网通4G手机双卡双待 全新正品国行 苹果"",""xr 苹果xr\n""]","[""\n虫马虫义数码专营店\n""]",store.taobao.com/search.htm?user_number_id=2200692104853&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384bb4),iPad,detail.tmall.com/item.htm?id=595434725973&skuId=4131032828432&user_id=2200785402219&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2588.00,"[""\nApple/苹果 7.9 英寸"","" mini平板电脑2019新款mini第5代掌上电脑 支持Apple Pencil\n""]","[""\n云杏旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2200785402219&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384bb5),电脑,detail.tmall.com/item.htm?id=594899971312&skuId=4159055253168&user_id=2814722036&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5899.00,"[""\nAsus/华硕飞行堡垒7 九代酷睿i7电竞游戏本手提办公用轻薄便携学生商务笔记本"",""2019款华硕官方旗舰店官网\n""]","[""\n华硕百信融达专卖店\n""]",store.taobao.com/search.htm?user_number_id=2814722036&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384bb6),手机,detail.tmall.com/item.htm?id=599755983867&skuId=4185178837005&user_id=2924891464&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,2199.00,"[""HUAWEI SPN-AL00""]","[""\n京联通达数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2924891464&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bb7),iPhone,detail.tmall.com/item.htm?id=578185461769&skuId=4138060814646&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,9599.00,"[""\n【12期分期免息】Apple/苹果 "","" Xs 移动联通电信全网通4G手机 苹果Xs\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384bb8),iPad,detail.tmall.com/item.htm?id=595312124294&skuId=4302611142932&user_id=3519227058&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,12699.00,"[""\n【直营】2018新款 Apple/苹果 12.9 英寸 "","" Pro智能全面屏平板电脑便携式触控电脑支持面容ID\n""]","[""\n天猫全球官方店（香港地区）\n""]",store.taobao.com/search.htm?user_number_id=3519227058&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384bb9),电脑,detail.tmall.com/item.htm?id=37564253018&skuId=4193856397297&user_id=931421195&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,4699.00,"[""\n名龙堂i7 8700/GTX1060升1660Ti高配水冷台式"",""主机吃鸡游戏组装整机直播主播网吧电竞专用DIY兼容机\n""]","[""\n名龙堂官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=931421195&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384bba),手机,detail.tmall.com/item.htm?id=594817537179&skuId=4303555346578&user_id=1695308781&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1499.00,"[""Meizu/魅族 16Xs""]","[""\n魅族官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1695308781&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bbb),iPhone,detail.tmall.com/item.htm?id=538473991555&skuId=3217960944456&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,3298.00,"[""\n【限时优惠价 限量抢购】Apple/苹果 "","" 7 32G 全网通4G手机 苹果"",""7\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384bbc),iPad,detail.tmall.com/item.htm?id=595541917345&skuId=4135752169970&user_id=4245171829&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,3399.00,"[""\n【直营】Apple/苹果 10.5 英寸 "","" Air平板电脑便携式掌上电脑2019新款 支持Apple Pencil\n""]","[""\n天猫全球官方店（澳洲）\n""]",store.taobao.com/search.htm?user_number_id=4245171829&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384bbd),电脑,detail.tmall.com/item.htm?id=591498945006&skuId=4318600679004&user_id=2679012998&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,6899.00,"[""\n华为 MateBook 14 全面屏14英寸笔记本"",""轻薄便携学生超薄本手提办公超极本正品\n""]","[""\n华为上乘专卖店\n""]",store.taobao.com/search.htm?user_number_id=2679012998&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384bbe),手机,detail.tmall.com/item.htm?id=592316868442&skuId=4274218126339&user_id=409658261&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1399.00,"[""OPPO A9""]","[""\n智宏新创数码专营店\n""]",store.taobao.com/search.htm?user_number_id=409658261&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bbf),iPhone,detail.tmall.com/item.htm?id=538400044464&skuId=4362843294444&user_id=1776456424&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,2998.00,"[""\n顺丰发货！现货发/送壳膜+分期 苹果7中移动Apple/苹果 "","" 7全网通4G手机"",""7国行正品苹果8 xr\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384bc0),iPad,detail.tmall.com/item.htm?id=597643653303&skuId=4611686616071041207&user_id=3394933058&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2299.00,"[""\nHuawei/华为 华为平板M6 10.8英寸平板电脑二合一全网通话4G/WiFi安卓办公游戏超薄"",""学生平板2019新款正品\n""]","[""\n华为华亲专卖店\n""]",store.taobao.com/search.htm?user_number_id=3394933058&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384bc1),电脑,detail.tmall.com/item.htm?id=591802305626&skuId=4238217166297&user_id=1779341691&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,6799.00,"[""\n【现货发顺丰】Huawei/华为 matebook 14英寸全面屏轻薄笔记本商务办公便携游戏本王者吃鸡 华为笔记本"",""13\n""]","[""\n华为千百回专卖店\n""]",store.taobao.com/search.htm?user_number_id=1779341691&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384bc2),手机,detail.tmall.com/item.htm?id=580783256025&skuId=4045571634044&user_id=814618946&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1699.00,"[""honor/荣耀 荣耀10"",""不详""]","[""\n爱谷歌数码专营店\n""]",store.taobao.com/search.htm?user_number_id=814618946&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bc3),iPhone,detail.tmall.com/item.htm?id=577456372778&skuId=4195763581127&user_id=1776456424&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,8058.00,"[""\n现货发！12期分期+送壳膜套装 "","" xs中移动Apple/苹果 "","" XS全网通4G手机苹果XS国行"",""手机xs\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384bc4),iPad,detail.tmall.com/item.htm?id=595714846488&skuId=4132562228320&user_id=4245102902&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,4549.00,"[""\n【直营】Apple/苹果 10.5 英寸 "","" Air平板电脑便携式掌上电脑2019新款 支持Apple Pencil\n""]","[""\n天猫全球官方店\n""]",store.taobao.com/search.htm?user_number_id=4245102902&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384bc5),电脑,detail.tmall.com/item.htm?id=594632250017&skuId=4365519498074&user_id=3429520129&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,6099.00,"[""\nAcer/宏碁威武骑士A715九代英特尔酷睿i5吃鸡游戏本15.6英寸轻薄便携设计师GTX1650独显笔记本72色域手提"",""\n""]","[""\nacer宏碁旗舰店\n""]",store.taobao.com/search.htm?user_number_id=3429520129&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384bc6),手机,detail.tmall.com/item.htm?id=580624571223&skuId=4106622745190&user_id=2133951112&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,898.00,"[""Meizu/魅族 X8"",""骁龙710 轻奢拍照全面屏手机""]","[""\n魅族晓亚专卖店\n""]",store.taobao.com/search.htm?user_number_id=2133951112&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bc7),iPhone,detail.tmall.com/item.htm?id=542314248589&skuId=4335479982226&user_id=1776456424&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,3728.00,"[""\n【十二期分期】现货速发顺丰中移动苹果7plus中移动Apple/苹果 "","" 7Plus全网通手机"",""苹果7p国行正品\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384bc8),iPad,detail.tmall.com/item.htm?id=588190136964&skuId=4014715257224&user_id=2929687796&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2049.00,"[""\nJumper/中柏EZpad GO win10平板电脑二合一Windows系统pc笔记本2019新款"",""手写办公surface掌上迷你超薄本\n""]","[""\njumper中柏专卖店\n""]",store.taobao.com/search.htm?user_number_id=2929687796&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384bc9),电脑,detail.tmall.com/item.htm?id=584051537782&skuId=4288276310774&user_id=2679012998&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,4399.00,"[""\n华为 MateBook 13 WRT-W19全面屏13英寸笔记本"",""轻薄便携学生超薄本手提办公超极本14\n""]","[""\n华为上乘专卖店\n""]",store.taobao.com/search.htm?user_number_id=2679012998&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384bca),手机,detail.tmall.com/item.htm?id=576441651254&skuId=3969320222573&user_id=2088045547&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1299.00,"[""honor/荣耀 荣耀8X""]","[""\n京合旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2088045547&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bcb),iPhone,detail.tmall.com/item.htm?id=538199675058&skuId=4145543980780&user_id=268451883&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,3718.00,"[""\n128G到手价3718起/12期分期/送壳膜 苹果7plus Apple/苹果 "","" 7 Plus 全网通4G手机6P苹果6s 8 p xs x 7P\n""]","[""\n三际数码官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=268451883&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384bcc),iPad,detail.tmall.com/item.htm?id=597712874929&skuId=4330704835020&user_id=4078784152&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,3739.00,"[""\n2019新款Apple/苹果 7.9 英寸"","" mini5 平板"",""电脑苹果迷你5王者吃鸡游戏Wifi版 插卡4G版 A12芯片\n""]","[""\n鑫辉数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=4078784152&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384bcd),电脑,detail.tmall.com/item.htm?id=532208258584&skuId=4371875279513&user_id=1769951339&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,1898.00,"[""\ni7级/GTX1060独显吃鸡游戏组装机台式"",""主机绝地求生逆水寒全套\n""]","[""\n巨淘数码专营店\n""]",store.taobao.com/search.htm?user_number_id=1769951339&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384bce),手机,detail.tmall.com/item.htm?id=571892369096&skuId=4125681326495&user_id=872196368&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,579.00,"[""Xiaomi/小米 红米6a"",""1300万高清相机 AI人脸解锁""]","[""\n岸越数码专营店\n""]",store.taobao.com/search.htm?user_number_id=872196368&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bcf),iPhone,detail.tmall.com/item.htm?id=558703486295&skuId=4133256837042&user_id=268451883&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,4348.00,"[""\n【现货速发】12期分期/"",""8plus Apple/苹果 "","" 8 Plus 4G手机官方官网旗舰店苹果X 8p xr xs max 7P\n""]","[""\n三际数码官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=268451883&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384bd0),iPad,detail.tmall.com/item.htm?id=579008170713&skuId=4357555770253&user_id=1115488308&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2158.00,"[""\n【2158元起】Apple/苹果 "","" 2018款9.7英寸wifi版国行正品苹果平板电脑"",""Pro新款2018mini迷你\n""]","[""\n君问数码官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1115488308&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384bd1),电脑,detail.tmall.com/item.htm?id=45498232947&skuId=4024986104751&user_id=1903088865&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,2199.00,"[""\ni5 8500升9400f/GTX 1060吃鸡游戏"",""主机i7办公台式组装机全套工作室多开3D设计渲染电竞主播网咖diy兼容机\n""]","[""\n同晶数码专营店\n""]",store.taobao.com/search.htm?user_number_id=1903088865&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384bd2),手机,detail.tmall.com/item.htm?id=597182976815&skuId=4329337395140&user_id=2765414748&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,4999.00,"[""ZTE/中兴 ZTE A2020N2 Pro""]","[""\nZTE中兴官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2765414748&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bd3),iPhone,detail.tmall.com/item.htm?id=578309198002&skuId=3829073965432&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,10788.00,"[""\n【下单立减500元】Apple/苹果 "","" Xs Max 512G 移动联通电信全网通4G手机苹果"",""xsmax\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384bd4),iPad,detail.tmall.com/item.htm?id=595714966859&skuId=4302621866253&user_id=4245171829&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2899.00,"[""\n【直营】Apple/苹果 "","" 2018款 9.7英寸wifi新款平板电脑正品国行\n""]","[""\n天猫全球官方店（澳洲）\n""]",store.taobao.com/search.htm?user_number_id=4245171829&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384bd5),电脑,detail.tmall.com/item.htm?id=587351774129&skuId=4611686605779162033&user_id=2236955400&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,3699.00,"[""\n神舟战神K650D/K670D/K670E/K680E六核i5-9400 GTX1050Ti显卡吃鸡游戏本15.6英寸笔记本"",""炫龙毁灭者DC2DD2\n""]","[""\nhasee神舟屹创专卖店\n""]",store.taobao.com/search.htm?user_number_id=2236955400&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384bd6),手机,detail.tmall.com/item.htm?id=583753369712&skuId=4101654570485&user_id=2136152958&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,3449.00,"[""Huawei/华为 Mate 20"",""7nm旗舰芯片 超广角三摄""]","[""\n天猫超市量贩店\n""]",store.taobao.com/search.htm?user_number_id=2136152958&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bd7),iPhone,detail.tmall.com/item.htm?id=560499533756&skuId=4165208872519&user_id=1776456424&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,4328.00,"[""\n现货发！12期分期+运费险 苹果8p中移动 Apple/苹果 "","" 8 Plus全网通4G手机全新未拆苹果8plus\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384bd8),iPad,detail.tmall.com/item.htm?id=598895564517&skuId=4351828259429&user_id=917475764&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2299.00,"[""\n【现货顺丰速发】华为2019新款M6 10.8英寸大屏智能安卓超薄吃鸡游戏4G全网通PC平板电脑二合一手机"",""正品\n""]","[""\n亿晨数码专营店\n""]",store.taobao.com/search.htm?user_number_id=917475764&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384bd9),电脑,detail.tmall.com/item.htm?id=594744752232&skuId=4296409423888&user_id=3261336459&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,4599.00,"[""\nHONOR/荣耀MagicBook 2019款AMD锐龙版笔记本"",""吃鸡游戏本办公用商务超极本轻薄便携学生超薄手提"",""华为\n""]","[""\n荣耀港讯专卖店\n""]",store.taobao.com/search.htm?user_number_id=3261336459&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384bda),手机,detail.tmall.com/item.htm?id=575198766571&skuId=3939252483316&user_id=3063905773&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,1208.00,"[""Huawei/华为 nova 3i""]","[""\n创汇通达数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=3063905773&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bdb),iPhone,detail.tmall.com/item.htm?id=581317104697&skuId=4058142367114&user_id=809107100&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,5238.00,"[""\n【顺丰速发】Apple/苹果#"","" XR移动联通电信全网通4G手机苹果"",""xr全面屏双卡双待\n""]","[""\n中国电信官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=809107100&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec6169344ce32384bdc),iPad,detail.tmall.com/item.htm?id=597918267729&skuId=4328105690569&user_id=4078784152&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,4368.00,"[""\n2019新款Apple/苹果 "","" Air 3 10.5 英寸 平板"",""电脑苹果 Pro10.5替代款 4G插卡版A12处理器国行\n""]","[""\n鑫辉数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=4078784152&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec6169344ce32384bdd),电脑,detail.tmall.com/item.htm?id=596116394489&skuId=4159408737067&user_id=1730407557&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,8199.00,"[""\n机械师旗舰店F117-V Ci九代英特尔酷睿i7游戏本GTX1660Ti 6G独显学生吃鸡15.6英寸144HZ全面屏笔记本"",""分期\n""]","[""\nmachenike旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1730407557&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec6169344ce32384bde),手机,detail.tmall.com/item.htm?id=595323244734&skuId=4333743675535&user_id=2201415823401&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,2999.00,"[""Xiaomi/小米 Redmi K20 Pro""]","[""\n小米合加专卖店\n""]",store.taobao.com/search.htm?user_number_id=2201415823401&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec6169344ce32384bdf),iPhone,detail.tmall.com/item.htm?id=590942263431&skuId=4052055373883&user_id=1710936647&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,8498.00,"[""\n12期分期/现货速发/Apple/苹果 "","" XS Max 手机"",""xsmax 12期分期官方国行正品苹果xr/xs/8/7/P\n""]","[""\n博盛景数码专营店\n""]",store.taobao.com/search.htm?user_number_id=1710936647&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
